initial position index,timestep,posD,thetaD,dposD,dthetaD,FD
32,63,-0.002747437,0.003945999,0.006477165,-0.007075501,-0.048094251
32,64,-0.002499256,0.003672647,0.005896063,-0.006618962,-0.044617763
32,65,-0.002273328,0.003417003,0.005366833,-0.006188364,-0.041375581
32,66,-0.00206767,0.003178052,0.004884764,-0.005782689,-0.038360962
32,67,-0.001880476,0.00295482,0.004445694,-0.00540084,-0.035557328
32,68,-0.001710099,0.002746379,0.004045811,-0.005041729,-0.03295092
32,69,-0.00155504,0.002551841,0.00368164,-0.004704281,-0.030528653
32,70,-0.001413931,0.002370364,0.003350014,-0.004387433,-0.028278204
32,71,-0.001285527,0.002201145,0.003048043,-0.004090148,-0.026188016
32,72,-0.00116869,0.002043424,0.002773094,-0.003811414,-0.024247239
32,73,-0.001062388,0.001896479,0.002522764,-0.003550245,-0.022445704
32,74,-0.000965676,0.00175963,0.002294883,-0.003305682,-0.020773649
32,75,-0.000877697,0.00163223,0.00208739,-0.003076837,-0.019223184
32,76,-0.000797667,0.001513671,0.001898547,-0.002862786,-0.017784118
32,77,-0.000724878,0.001403376,0.00172645,-0.002662803,-0.016452726
32,78,-0.000658674,0.001300807,0.001570325,-0.002475709,-0.015209423
32,79,-0.00059846,0.001205456,0.001427845,-0.002301198,-0.014068472
32,80,-0.000543706,0.001116841,0.001298276,-0.002138272,-0.013005127
32,81,-0.000493917,0.001034512,0.001180363,-0.001986281,-0.012021308
32,82,-0.000448648,0.000958046,0.001073074,-0.001844549,-0.01110995
32,83,-0.000407491,0.000887046,0.000975459,-0.001712439,-0.010266011
32,84,-0.000370076,0.000821139,0.000886653,-0.00158935,-0.009484682
32,85,-0.000336065,0.000759978,0.000805866,-0.001474711,-0.008761456
32,86,-0.000305152,0.000703236,0.00073238,-0.001367983,-0.008092146
32,87,-0.000277055,0.000650607,0.000665539,-0.001268656,-0.007472852
32,88,-0.000251522,0.000601805,0.000604747,-0.001176251,-0.006899944
32,89,-0.000228319,0.000556562,0.000549461,-0.001090315,-0.006370045
32,90,-0.000207236,0.00051463,0.000499186,-0.001010421,-0.005880015
32,91,-0.000188081,0.000475775,0.000453471,-0.000936168,-0.005426934
32,92,-0.000170679,0.000439778,0.000411906,-0.00086718,-0.005008086
32,93,-0.000154871,0.000406438,0.000374117,-0.000803103,-0.004620952
32,94,-0.000140513,0.000375565,0.000339764,-0.000743604,-0.004263188
32,95,-0.000127472,0.000346982,0.000308537,-0.000688372,-0.003932619
32,96,-0.000115629,0.000320524,0.000280154,-0.000637115,-0.003627226
32,97,-0.000104874,0.000296039,0.000254357,-0.000589559,-0.003345136
32,98,-9.51E-05,0.000273383,0.000230914,-0.00054545,-0.003084609
32,99,-8.62E-05,0.000252424,0.000209611,-0.000504546,-0.002844033
32,100,-7.82E-05,0.000233039,0.000190254,-0.000466626,-0.002621913
33,0,-0.334170854,0,0,0,-2.000000007
33,1,-0.337375037,-0.001603138,-0.160418009,-0.080313619,-2.000000007
33,2,-0.347037776,-0.006450235,-0.323346885,-0.162513566,-1.999999996
33,3,-0.363309641,-0.014654613,-0.491290858,-0.248494868,-1.999999999
33,4,-0.38586994,-0.026119966,-0.638150413,-0.325858285,-1.643287244
33,5,-0.408666537,-0.037908894,-0.503255772,-0.264766359,1.99999999
33,6,-0.426244169,-0.047386142,-0.376908552,-0.210051499,2.000000013
33,7,-0.438910301,-0.054780776,-0.257405744,-0.160429262,2.000000003
33,8,-0.44690653,-0.060272411,-0.143156821,-0.114710205,2.000000004
33,9,-0.450412944,-0.063994779,-0.032673943,-0.071786697,2.000000003
33,10,-0.449551825,-0.06603863,0.075449516,-0.03061389,2.000000013
33,11,-0.44439036,-0.066453814,0.182566383,0.009812147,1.999999997
33,12,-0.434942203,-0.06525046,0.290005909,0.050477553,1.999999991
33,13,-0.421167788,-0.062399213,0.399104943,0.092374187,1.999999982
33,14,-0.402973404,-0.057830541,0.511238816,0.136523043,1.999999968
33,15,-0.380209072,-0.051433108,0.627850488,0.183996888,1.999999944
33,16,-0.352665309,-0.043051281,0.750475599,0.235941026,1.999999898
33,17,-0.320069054,-0.032481877,0.880759177,0.293589976,1.99999979
33,18,-0.282079206,-0.019470382,1.020456582,0.358276095,1.999999801
33,19,-0.24050948,-0.004821131,1.059904063,0.375604011,0.609707817
33,20,-0.201314457,0.00860212,0.901571132,0.296860847,-1.999997452
33,21,-0.168260314,0.019020626,0.752509942,0.225094629,-1.999997998
33,22,-0.141018075,0.02668118,0.610628957,0.1586996,-1.999997591
33,23,-0.119341754,0.031767452,0.47387578,0.096126658,-1.999996455
33,24,-0.103066383,0.034402273,0.340251629,0.035881128,-1.999992749
33,25,-0.092106019,0.034649529,0.207800869,-0.023492808,-1.999973376
33,26,-0.085627488,0.032927803,0.115894984,-0.062765521,-1.483831137
33,27,-0.07952383,0.0312772,0.189077742,-0.019923468,0.603464874
33,28,-0.072428324,0.030368171,0.165578284,-0.025617428,-0.596635049
33,29,-0.066024161,0.029351854,0.154496963,-0.025298166,-0.431466912
33,30,-0.060128028,0.028311935,0.14017353,-0.026799889,-0.462034753
33,31,-0.054765761,0.027227325,0.127797895,-0.027537138,-0.427197164
33,32,-0.049879772,0.026118301,0.116356389,-0.028022954,-0.404733231
33,33,-0.045430753,0.024995811,0.105947649,-0.028211754,-0.380850504
33,34,-0.041380499,0.023870146,0.09641771,-0.028182049,-0.358818746
33,35,-0.03769222,0.022750865,0.087849784,-0.027891933,-0.335762501
33,36,-0.034331759,0.021646259,0.080028687,-0.027446811,-0.315507806
33,37,-0.03126929,0.020562573,0.072952913,-0.026843928,-0.295447927
33,38,-0.028475272,0.019506071,0.066609697,-0.026084928,-0.275784992
33,39,-0.02593556,0.01847553,0.060240933,-0.025543321,-0.265878851
33,40,-0.023628186,0.017473848,0.054996634,-0.024639197,-0.241837534
33,41,-0.021523569,0.016507953,0.050107742,-0.023750419,-0.227746035
33,42,-0.01960567,0.015578284,0.04566548,-0.022824348,-0.212865077
33,43,-0.017857757,0.01468591,0.04161331,-0.021882015,-0.199052501
33,44,-0.016264852,0.013831316,0.037920041,-0.020931641,-0.185998443
33,45,-0.014813413,0.013014565,0.034544929,-0.019986164,-0.17382508
33,46,-0.013491533,0.012235199,0.031446942,-0.019058706,-0.162534078
33,47,-0.012287351,0.011493033,0.028664966,-0.018122526,-0.151121644
33,48,-0.011189841,0.010787753,0.026118122,-0.017210767,-0.141084818
33,49,-0.010189742,0.010118455,0.023799147,-0.016319914,-0.131495919
33,50,-0.009278423,0.0094842,0.021683734,-0.015455147,-0.1225593
33,51,-0.008448066,0.008883919,0.019755454,-0.014617909,-0.114166528
33,52,-0.007691515,0.008316478,0.017997724,-0.013809933,-0.10630869
33,53,-0.007002259,0.007780678,0.016394864,-0.013032733,-0.098963098
33,54,-0.006374345,0.00727529,0.014934644,-0.012286335,-0.092074654
33,55,-0.005802342,0.006799061,0.013603093,-0.01157188,-0.085653024
33,56,-0.005281312,0.006350724,0.01238964,-0.010889057,-0.079643262
33,57,-0.00480674,0.005929016,0.0112837,-0.010237809,-0.07403318
33,58,-0.00437451,0.005532684,0.010275826,-0.009617758,-0.0687962
33,59,-0.003980871,0.005160493,0.009357376,-0.009028367,-0.063910065
33,60,-0.003622397,0.004811233,0.008520521,-0.008468934,-0.0593526
33,61,-0.003295971,0.004483723,0.007757862,-0.007938775,-0.055106749
33,62,-0.002998751,0.004176811,0.007062918,-0.007436977,-0.051149559
33,63,-0.002728134,0.00388939,0.006430254,-0.006962326,-0.047456864
33,64,-0.002481754,0.003620387,0.005853487,-0.006514293,-0.044029872
33,65,-0.002257461,0.003368764,0.00532819,-0.006091583,-0.040833737
33,66,-0.002053287,0.003133531,0.004849696,-0.005693216,-0.037861545
33,67,-0.001867439,0.002913736,0.004413873,-0.005318137,-0.035097074
33,68,-0.001698285,0.002708471,0.00401694,-0.004965296,-0.032526805
33,69,-0.001544335,0.002516868,0.003655448,-0.004633654,-0.030137881
33,70,-0.001404232,0.002338103,0.003326255,-0.004322182,-0.027918193
33,71,-0.00127674,0.00217139,0.003026494,-0.004029873,-0.025856378
33,72,-0.001160732,0.002015983,0.002753551,-0.003755743,-0.023941772
33,73,-0.001055181,0.001871176,0.002505043,-0.003498835,-0.022164369
33,74,-0.00095915,0.0017363,0.002278815,-0.003258213,-0.02051457
33,75,-0.000871788,0.001610723,0.002072823,-0.003033014,-0.018984615
33,76,-0.000792318,0.001493846,0.001885343,-0.002822334,-0.017564467
33,77,-0.000720036,0.001385104,0.001714487,-0.002625466,-0.016250454
33,78,-0.000654292,0.001283968,0.001559477,-0.002441256,-0.015023358
33,79,-0.000594496,0.00118994,0.001418018,-0.002269408,-0.013897102
33,80,-0.000540119,0.001102544,0.001289372,-0.002108943,-0.012847427
33,81,-0.000490672,0.001021341,0.001172297,-0.001959226,-0.011876175
33,82,-0.000445713,0.000945913,0.001065768,-0.001819594,-0.010976398
33,83,-0.000404838,0.00087587,0.000968843,-0.001689425,-0.010143127
33,84,-0.000367677,0.000810847,0.000880662,-0.001568128,-0.009371623
33,85,-0.000333897,0.0007505,0.000800442,-0.001455144,-0.008657446
33,86,-0.000303192,0.000694508,0.00072747,-0.001349944,-0.007996469
33,87,-0.000275284,0.000642571,0.000661095,-0.001252029,-0.007384847
33,88,-0.000249922,0.000594406,0.000600725,-0.001160926,-0.006819003
33,89,-0.000226874,0.000549752,0.000545822,-0.001076191,-0.006295608
33,90,-0.000205931,0.000508361,0.000495894,-0.000997406,-0.005811564
33,91,-0.000186902,0.000470005,0.000450493,-0.000924176,-0.005363992
33,92,-0.000169615,0.000434469,0.000409213,-0.000856132,-0.004950216
33,93,-0.000153911,0.000401552,0.000371682,-0.000792925,-0.004567748
33,94,-0.000139646,0.000371069,0.000337562,-0.000734229,-0.004214278
33,95,-0.00012669,0.000342845,0.000306547,-0.000679738,-0.00388766
33,96,-0.000114923,0.000316719,0.000278355,-0.000629164,-0.003585902
33,97,-0.000104238,0.000292538,0.000252732,-0.000582238,-0.003307156
33,98,-9.45E-05,0.000270163,0.000229445,-0.000538709,-0.003049705
33,99,-8.57E-05,0.000249463,0.000208284,-0.00049834,-0.002811959
33,100,-7.77E-05,0.000230316,0.000189056,-0.000460913,-0.00259244
34,0,-0.329145729,0,0,0,-2.000000007
34,1,-0.332349912,-0.001603138,-0.160418009,-0.080313619,-2.000000007
34,2,-0.34201265,-0.006450235,-0.323346885,-0.162513566,-1.999999995
34,3,-0.358284516,-0.014654613,-0.491290855,-0.248494866,-1.99999996
34,4,-0.3807814,-0.026088243,-0.634976927,-0.32426982,-1.603664246
34,5,-0.40345032,-0.037813054,-0.500037078,-0.263142677,1.99999999
34,6,-0.420897448,-0.047224011,-0.373593227,-0.208353962,2
34,7,-0.433428129,-0.054548589,-0.253939093,-0.158617003,2.000000003
34,8,-0.441281694,-0.059964715,-0.139479969,-0.112739363,2.000000003
34,9,-0.444635769,-0.063604288,-0.028722572,-0.06960944,2.000000013
34,10,-0.44360993,-0.065556048,0.079746682,-0.028177271,2.000000012
34,11,-0.438268347,-0.065867604,0.187289338,0.012567499,1.999999995
34,12,-0.428621266,-0.064546555,0.295245308,0.053618879,1.999999989
34,13,-0.414625246,-0.061560676,0.404964192,0.095978193,2.000000006
34,14,-0.396182152,-0.056837147,0.517836207,0.140677563,1.999999965
34,15,-0.373136939,-0.05026087,0.635321177,0.188802551,1.999999939
34,16,-0.345274357,-0.041671905,0.75897303,0.241512695,1.999999888
34,17,-0.312314836,-0.030862173,0.890455274,0.300057609,1.999999929
34,18,-0.273910058,-0.017571666,1.031539399,0.365784318,1.999999355
34,19,-0.232741966,-0.003036942,1.028716566,0.362353666,0.062936351
34,20,-0.194769748,0.009874965,0.871559691,0.284498131,-1.999997584
34,21,-0.162898471,0.019812135,0.723317945,0.213344765,-1.999998111
34,22,-0.136813547,0.027010392,0.581894627,0.147289107,-1.999999189
34,23,-0.116283501,0.031642497,0.445235301,0.084783251,-1.999996386
34,24,-0.101157995,0.033820363,0.311336732,0.024330634,-1.999991912
34,25,-0.091365973,0.033596807,0.178234598,-0.035530599,-1.999966661
34,26,-0.085163215,0.03184226,0.131671486,-0.052370198,-0.904461629
34,27,-0.07881024,0.030412874,0.185794001,-0.019237421,0.373838153
34,28,-0.071793531,0.029554205,0.164928835,-0.023780447,-0.555366883
34,29,-0.06543323,0.028599322,0.152961265,-0.024057465,-0.434905597
34,30,-0.0595929,0.027608953,0.138925585,-0.025558246,-0.451294113
34,31,-0.054279198,0.026571988,0.126623772,-0.02639185,-0.419616575
34,32,-0.049437953,0.025507372,0.115299138,-0.02694348,-0.397064686
34,33,-0.045029806,0.024426427,0.104966704,-0.027209917,-0.374112023
34,34,-0.041016552,0.023339771,0.095553764,-0.027229615,-0.35196531
34,35,-0.037361441,0.022257248,0.087060093,-0.027002817,-0.32981615
34,36,-0.034031201,0.021186999,0.079311845,-0.026614738,-0.309927529
34,37,-0.030995197,0.02013594,0.07235074,-0.026041433,-0.289671987
34,38,-0.028227148,0.019108963,0.065917286,-0.025408279,-0.272880187
34,39,-0.025711539,0.018105763,0.059731827,-0.024850287,-0.259826072
34,40,-0.023424142,0.017130579,0.054510346,-0.024004671,-0.238058753
34,41,-0.021338115,0.016189181,0.049667711,-0.023157691,-0.223923417
34,42,-0.019437092,0.015282363,0.045264676,-0.022272286,-0.209362359
34,43,-0.017704528,0.014411281,0.041249476,-0.02136742,-0.195794243
34,44,-0.016125587,0.013576514,0.037588223,-0.020452954,-0.18300357
34,45,-0.014686961,0.012778164,0.034238494,-0.019542952,-0.171100505
34,46,-0.013376705,0.012015939,0.031174464,-0.0186432,-0.159876211
34,47,-0.01218298,0.011289775,0.028416677,-0.017736356,-0.148748437
34,48,-0.01109499,0.01059937,0.025892344,-0.016851745,-0.138883849
34,49,-0.010103554,0.009943896,0.023593601,-0.015986365,-0.129464076
34,50,-0.009200111,0.009322488,0.021497117,-0.015145107,-0.120674423
34,51,-0.008376916,0.008734141,0.019585547,-0.014330056,-0.112430836
34,52,-0.007626882,0.008177781,0.017843272,-0.013542639,-0.10470147
34,53,-0.00694355,0.007652269,0.01625445,-0.012784611,-0.097478316
34,54,-0.006321023,0.00715643,0.014806961,-0.012056093,-0.090703432
34,55,-0.005753918,0.006689061,0.013487043,-0.011358263,-0.084385745
34,56,-0.00523734,0.006248943,0.012284157,-0.010690921,-0.078473021
34,57,-0.004766815,0.005834857,0.011187833,-0.010054077,-0.07295246
34,58,-0.004338264,0.005445592,0.010188707,-0.009447424,-0.067798338
34,59,-0.003947967,0.005079953,0.009278214,-0.008870492,-0.062988839
34,60,-0.003592531,0.004736765,0.008448596,-0.008322639,-0.058502254
34,61,-0.003268865,0.00441488,0.00769252,-0.00780324,-0.054321908
34,62,-0.002974153,0.00411318,0.007003571,-0.007311434,-0.050425192
34,63,-0.002705814,0.003830585,0.006376332,-0.006846075,-0.04678883
34,64,-0.002461503,0.00356605,0.00580452,-0.006406659,-0.043413278
34,65,-0.00223909,0.003318565,0.005283723,-0.005991949,-0.040265034
34,66,-0.002036622,0.003087161,0.004809319,-0.005601005,-0.037337006
34,67,-0.001852325,0.002870909,0.004377213,-0.005232813,-0.034613337
34,68,-0.001684578,0.002668923,0.003983658,-0.00488636,-0.03208075
34,69,-0.001531906,0.002480354,0.003625237,-0.00456064,-0.029726622
34,70,-0.001392963,0.002304394,0.003298833,-0.004254658,-0.02753906
34,71,-0.001266524,0.002140275,0.003001607,-0.003967438,-0.025506902
34,72,-0.001151471,0.001987266,0.002730967,-0.003698023,-0.023619669
34,73,-0.001046787,0.001844677,0.002484551,-0.003445483,-0.02186753
34,74,-0.000951543,0.00171185,0.002260223,-0.003208907,-0.020241044
34,75,-0.000864896,0.001588166,0.002055957,-0.002987453,-0.018732591
34,76,-0.000786074,0.001473038,0.001870044,-0.002780242,-0.01733229
34,77,-0.00071438,0.001365912,0.001700616,-0.002586581,-0.016036521
34,78,-0.000649168,0.00126627,0.001546891,-0.002405346,-0.014826454
34,79,-0.000589856,0.00117362,0.001406607,-0.002236246,-0.013715645
34,80,-0.000535917,0.001087498,0.001279026,-0.002078324,-0.01268035
34,81,-0.000486868,0.00100747,0.001162918,-0.001930958,-0.011722328
34,82,-0.00044227,0.000933127,0.001057267,-0.001793501,-0.010834749
34,83,-0.000401721,0.000864086,0.000961138,-0.001665343,-0.010012723
34,84,-0.000364856,0.000799987,0.00087368,-0.001545905,-0.009251582
34,85,-0.000331345,0.000740493,0.000794115,-0.001434639,-0.008546954
34,86,-0.000300883,0.000685288,0.000721738,-0.001331027,-0.007894776
34,87,-0.000273196,0.000634077,0.000655902,-0.001234578,-0.007291261
34,88,-0.000248033,0.000586582,0.000596022,-0.00114483,-0.006732886
34,89,-0.000225166,0.000542545,0.000541563,-0.001061348,-0.00621637
34,90,-0.000204387,0.000501724,0.000492037,-0.000983719,-0.005738662
34,91,-0.000185507,0.000463893,0.000447002,-0.000911557,-0.005296926
34,92,-0.000168354,0.00042884,0.000406052,-0.000844498,-0.004888523
34,93,-0.000152771,0.00039637,0.000368821,-0.000782201,-0.004511003
34,94,-0.000138616,0.000366299,0.000334974,-0.000724345,-0.004162088
34,95,-0.00012576,0.000338454,0.000304204,-0.000670629,-0.003839664
34,96,-0.000114083,0.000312676,0.000276236,-0.00062077,-0.003541767
34,97,-0.00010348,0.000288818,0.000250815,-0.000574504,-0.003266573
34,98,-9.39E-05,0.00026674,0.000227712,-0.000531584,-0.003012392
34,99,-8.51E-05,0.000246313,0.000206717,-0.000491777,-0.002777655
34,100,-7.72E-05,0.000227417,0.000187639,-0.000454867,-0.002560905
35,0,-0.324120603,0,0,0,-2.000000006
35,1,-0.327324786,-0.001603138,-0.160418009,-0.080313619,-2.000000006
35,2,-0.336987525,-0.006450235,-0.323346886,-0.162513566,-2.000000011
35,3,-0.35325939,-0.014654613,-0.491290856,-0.248494867,-1.999999958
35,4,-0.375702415,-0.026061301,-0.632281652,-0.322920719,-1.570012133
35,5,-0.398262898,-0.037731656,-0.497303372,-0.261763649,2.00000001
35,6,-0.415599186,-0.047086309,-0.370777397,-0.206912181,2.000000001
35,7,-0.428014822,-0.054351387,-0.250994668,-0.157077751,2.000000003
35,8,-0.435747212,-0.059703378,-0.136356923,-0.111065376,2.000000003
35,9,-0.438971891,-0.063272626,-0.025366256,-0.06776008,2.000000002
35,10,-0.437806136,-0.065146163,0.083396836,-0.026107552,1.999999999
35,11,-0.432311552,-0.065369693,0.191301303,0.014908019,1.999999995
35,12,-0.42249549,-0.063948669,0.299696103,0.05628733,2.000000009
35,13,-0.408311219,-0.060848422,0.40994164,0.099039723,1.999999979
35,14,-0.389656844,-0.055993345,0.523440728,0.144206751,1.999999963
35,15,-0.366373024,-0.049265144,0.641667408,0.192884784,1.99999999
35,16,-0.338239619,-0.040500227,0.766190938,0.24624534,1.99999997
35,17,-0.304971551,-0.029486371,0.898690117,0.305550635,1.999999757
35,18,-0.266214419,-0.015958919,1.040949578,0.372159837,1.999999314
35,19,-0.225374697,-0.001515104,1.002871535,0.351421191,-0.393344131
35,20,-0.188415046,0.010975535,0.846727569,0.27432926,-1.999997584
35,21,-0.157521712,0.020517436,0.699203306,0.203712385,-1.999999276
35,22,-0.132391978,0.027337381,0.558200039,0.137968583,-1.999999091
35,23,-0.112806278,0.03159919,0.421662795,0.075551781,-1.999998468
35,24,-0.098626223,0.033405862,0.287586215,0.014964903,-1.999996258
35,25,-0.089792825,0.032801234,0.154002077,-0.045256953,-1.999947094
35,26,-0.083630341,0.031118566,0.153902928,-0.039041114,-0.314237932
35,27,-0.07695688,0.029935771,0.179617071,-0.020213843,0.023409087
35,28,-0.070118965,0.029070268,0.162165293,-0.02314636,-0.507851979
35,29,-0.063889446,0.028128757,0.149187386,-0.024021628,-0.44289426
35,30,-0.058189499,0.027143262,0.13568094,-0.025349908,-0.440069476
35,31,-0.053000808,0.0261152,0.123619049,-0.026154153,-0.412087731
35,32,-0.048274148,0.025061113,0.112575987,-0.026653701,-0.389109928
35,33,-0.04397075,0.023992111,0.10245395,-0.026901398,-0.367160173
35,34,-0.040052675,0.022918772,0.093309329,-0.026870937,-0.344412089
